county,precinct,office,district,candidate,party,votes
Callaway,Auxvasse/Shamrock,Registered Voters,,,,1675
Callaway,Auxvasse/Shamrock,Ballots Cast,,,,1060
Callaway,Auxvasse/Shamrock,President/Vice-President,,Donald J. Trump/Michael R. Pence,REP,861
Callaway,Auxvasse/Shamrock,President/Vice-President,,Joseph R. Biden/Kamala D. Harris,DEM,180
Callaway,Auxvasse/Shamrock,President/Vice-President,,Jo Jorgensen/Jeremy (Spike) Cohen,LIB,14
Callaway,Auxvasse/Shamrock,President/Vice-President,,Howie Hawkins/Angela Nicole Walker,GRN,1
Callaway,Auxvasse/Shamrock,President/Vice-President,,Don Blankenship/William Mohr,CST,0
Callaway,Auxvasse/Shamrock,President/Vice-President,,Write-In,,1
Callaway,Auxvasse/Shamrock,President/Vice-President,,Kasey Wells/Rachel Wells Qualified Write-In,,0
Callaway,Auxvasse/Shamrock,President/Vice-President,,Jade Simmons/Claudeliah J. Roze Qualified Write-In,,0
Callaway,Auxvasse/Shamrock,President/Vice-President,,Brian Carroll/Amar Patel Qualified Write-In,,0
Callaway,Auxvasse/Shamrock,President/Vice-President,,Gloria LaRiva/Sunil Freeman Qualified Write-In,,0
Callaway,Auxvasse/Shamrock,President/Vice-President,,Unresolved Write-In,,1
Callaway,Auxvasse/Shamrock,Governor,,Mike Parson,REP,853
Callaway,Auxvasse/Shamrock,Governor,,Nicole Galloway,DEM,170
Callaway,Auxvasse/Shamrock,Governor,,Rik Combs,LIB,26
Callaway,Auxvasse/Shamrock,Governor,,Jerome Howard Bauer,GRN,3
Callaway,Auxvasse/Shamrock,Governor,,Write-In,,1
Callaway,Auxvasse/Shamrock,Governor,,Arnie C. AC Dienoff Qualified Write-In,,0
Callaway,Auxvasse/Shamrock,Governor,,Theo (Ted) Brown Sr. Qualified Write-In,,0
Callaway,Auxvasse/Shamrock,Governor,,Martin Lindstedt Qualified Write-In,,0
Callaway,Auxvasse/Shamrock,Governor,,Unresolved Write-In,,1
Callaway,Auxvasse/Shamrock,Lieutenant Governor,,Mike Kehoe,REP,880
Callaway,Auxvasse/Shamrock,Lieutenant Governor,,Alissia Canady,DEM,142
Callaway,Auxvasse/Shamrock,Lieutenant Governor,,Bill Slantz,LIB,20
Callaway,Auxvasse/Shamrock,Lieutenant Governor,,Kelley Dragoo,GRN,4
Callaway,Auxvasse/Shamrock,Lieutenant Governor,,Write-In,,1
Callaway,Auxvasse/Shamrock,Lieutenant Governor,,Jeremy Gundel Qualified Write-In,,0
Callaway,Auxvasse/Shamrock,Lieutenant Governor,,Unresolved Write-In,,1
Callaway,Auxvasse/Shamrock,Secretary of State,,John R. (Jay) Ashcroft,REP,871
Callaway,Auxvasse/Shamrock,Secretary of State,,Yinka Faleti,DEM,147
Callaway,Auxvasse/Shamrock,Secretary of State,,Carl Herman Freese,LIB,16
Callaway,Auxvasse/Shamrock,Secretary of State,,Paul Lehmann,GRN,6
