candidate,office,district,party,county,precinct,votes
,Registered Voters,,REP,Cole,Ward 1 Precinct 1,1915
,Ballots Cast,,REP,Cole,Ward 1 Precinct 1,236
Tony Monetti,ÊU.S. Senate,,REP,Cole,Ward 1 Precinct 1,24
Austin Petersen,ÊU.S. Senate,,REP,Cole,Ward 1 Precinct 1,31
Josh Hawley,ÊU.S. Senate,,REP,Cole,Ward 1 Precinct 1,108
Fred Ryman,ÊU.S. Senate,,REP,Cole,Ward 1 Precinct 1,4
Christina Smith,ÊU.S. Senate,,REP,Cole,Ward 1 Precinct 1,23
Kristi Nichols,ÊU.S. Senate,,REP,Cole,Ward 1 Precinct 1,30
Bradley Krembs,ÊU.S. Senate,,REP,Cole,Ward 1 Precinct 1,1
Ken Patterson,ÊU.S. Senate,,REP,Cole,Ward 1 Precinct 1,7
Brian G Hagg,ÊU.S. Senate,,REP,Cole,Ward 1 Precinct 1,0
Courtland Sykes,ÊU.S. Senate,,REP,Cole,Ward 1 Precinct 1,5
Peter Pfeifer,ÊU.S. Senate,,REP,Cole,Ward 1 Precinct 1,3
Kevin M Roach,State Auditor,,REP,Cole,Ward 1 Precinct 1,45
David Wasinger,State Auditor,,REP,Cole,Ward 1 Precinct 1,54
Paul Curtman,State Auditor,,REP,Cole,Ward 1 Precinct 1,26
Saundra McDowell,State Auditor,,REP,Cole,Ward 1 Precinct 1,85
Chadwick Bicknell,U S House,3,REP,Cole,Ward 1 Precinct 1,60
Blaine Luetkemeyer,U S House,3,REP,Cole,Ward 1 Precinct 1,176
Mike Bernskoetter,State Senate,6,REP,Cole,Ward 1 Precinct 1,203
Travis Fitzwater,State Representative,49,REP,Cole,Ward 1 Precinct 1,
Sara Walsh,State Representative,50,REP,Cole,Ward 1 Precinct 1,
Karen Leydens,State Representative,59,REP,Cole,Ward 1 Precinct 1,
Rudy L Veit,State Representative,59,REP,Cole,Ward 1 Precinct 1,
Kendra Lane,State Representative,59,REP,Cole,Ward 1 Precinct 1,
Randy Dinwiddie,State Representative,59,REP,Cole,Ward 1 Precinct 1,
Rik Combs,State Representative,59,REP,Cole,Ward 1 Precinct 1,
Jane Beetem,State Representative,60,REP,Cole,Ward 1 Precinct 1,88
Pat Rowe Kerr,State Representative,60,REP,Cole,Ward 1 Precinct 1,64
Dave Griffith,State Representative,60,REP,Cole,Ward 1 Precinct 1,85
Tom Hurst,State Representative,62,REP,Cole,Ward 1 Precinct 1,
,Registered Voters,,DEM,Cole,Ward 1 Precinct 1,1915
,Ballots Cast,,DEM,Cole,Ward 1 Precinct 1,178
