candidate,office,district,party,county,precinct,votes
,Registered Voters,,REP,Holt,Southwest,251
,Ballots Cast,,Non Partisan,Holt,Southwest,0
,Ballots Cast,,REP,Holt,Southwest,43
,Ballots Cast,,DEM,Holt,Southwest,5
,Ballots Cast,,LIB,Holt,Southwest,0
,Ballots Cast,,GRN,Holt,Southwest,0
,Ballots Cast,,CON,Holt,Southwest,0
Tony Monetti,ÊU.S. Senate,,REP,Holt,Southwest,4
Austin Petersen,ÊU.S. Senate,,REP,Holt,Southwest,3
Josh Hawley,ÊU.S. Senate,,REP,Holt,Southwest,16
Fred Ryman,ÊU.S. Senate,,REP,Holt,Southwest,1
Christina Smith,ÊU.S. Senate,,REP,Holt,Southwest,4
Kristi Nichols,ÊU.S. Senate,,REP,Holt,Southwest,0
Bradley Krembs,ÊU.S. Senate,,REP,Holt,Southwest,1
Ken Patterson,ÊU.S. Senate,,REP,Holt,Southwest,4
Brian G Hagg,ÊU.S. Senate,,REP,Holt,Southwest,2
Courtland Sykes,ÊU.S. Senate,,REP,Holt,Southwest,1
Peter Pfeifer,ÊU.S. Senate,,REP,Holt,Southwest,5
Kevin M Roach,State Auditor,,REP,Holt,Southwest,10
David Wasinger,State Auditor,,REP,Holt,Southwest,4
Paul Curtman,State Auditor,,REP,Holt,Southwest,8
Saundra McDowell,State Auditor,,REP,Holt,Southwest,17
Sam Graves,U S House,6,REP,Holt,Southwest,39
Dan Hegeman,State Senate,12,REP,Holt,Southwest,40
Allen Andrews,State Representative,1,REP,Holt,Southwest,41
Carla (Coffee) Wright,U S Senate,,DEM,Holt,Southwest,0
Angelica Earl,U S Senate,,DEM,Holt,Southwest,0
Leonard Joseph Steinman II,U S Senate,,DEM,Holt,Southwest,0
John Hogan,U S Senate,,DEM,Holt,Southwest,1
Travis Gonzalez,U S Senate,,DEM,Holt,Southwest,0
David Faust,U S Senate,,DEM,Holt,Southwest,0
Claire McCaskill,U S Senate,,DEM,Holt,Southwest,4
Nicole Galloway,State Auditor,,DEM,Holt,Southwest,3
Winston Apple,U S House,6,DEM,Holt,Southwest,1
Henry Robert Martin,U S House,6,DEM,Holt,Southwest,3
Ed Andres,U S House,6,DEM,Holt,Southwest,0
Terry Richard,State Senate,12,DEM,Holt,Southwest,4
Paul Taylor,State Representative,1,DEM,Holt,Southwest,4
Japheth Campbell,U S Senate,,LIB,Holt,Southwest,0
Sean O'Toole,State Auditor,,LIB,Holt,Southwest,0
